40.9490749965,120.0
41.7631525773,120.0
38.7352571011,120.0
40.7196224573,120.0
-0.62137,0.0
42.7649516338,120.0
38.3957134811,60.0
42.5989360235,60.0
-0.62137,0.0
-0.62137,0.0
38.0958907088,60.0
41.475951326,180.0
41.122787752,60.0
-0.62137,0.0
39.2747480032,120.0
34.9893090065,120.0
39.2512317722,120.0
44.5645049732,60.0
41.6299862317,120.0
42.1920672818,180.0
38.5989669196,180.0
-0.62137,0.0
36.3384180912,120.0
38.990325586,60.0
37.7232125738,120.0
41.3240203049,120.0
43.9895077655,120.0
-0.62137,0.0
37.7196838803,120.0
-0.62137,0.0
42.8374823537,120.0
41.2621236084,240.0
42.8719284668,120.0
39.5497236878,360.0
43.9596184114,60.0
38.4719035808,60.0
41.7535291494,120.0
42.226824782,240.0
44.8796623213,60.0
-0.62137,0.0
40.2431177687,240.0
42.4145164409,300.0
39.8921409727,300.0
38.5077991282,180.0
44.4133615624,120.0
41.2888107001,120.0
39.4290390924,240.0
39.6309961455,180.0
-0.62137,0.0
38.0085455104,120.0
41.2875742658,120.0
37.7937103391,300.0
39.032733871,480.0
41.931464722,180.0
42.7868174836,240.0
41.016544072,360.0
39.7893390286,120.0
39.2451381129,180.0
39.4830929193,240.0
42.0680498447,300.0
41.0752911962,240.0
42.8690917528,240.0
38.2497589694,180.0
41.7367777961,480.0
41.3910730858,360.0
37.4975413645,60.0
39.8104161057,240.0
39.739270027,300.0
39.6485405607,300.0
38.920999901,180.0
41.5539074718,300.0
39.7214602923,240.0
41.5063295271,180.0
41.225298487,780.0
42.3785479127,360.0
40.8401928273,360.0
41.5122653059,180.0
42.3197457266,240.0
41.151317138,360.0
39.2651018503,300.0
39.6700530832,480.0
41.1223802032,420.0
41.2731666225,480.0
43.3093784686,300.0
42.7412360325,240.0
35.46649159,180.0
39.1420790338,300.0
45.303668381,120.0
40.4711582101,360.0
43.5412040619,120.0
39.7544768457,180.0
41.4749894827,180.0
40.8158202725,540.0
39.9952049774,180.0
41.6130479691,360.0
41.4556404324,300.0
41.8361660859,240.0
41.8455118591,300.0
39.7136470138,360.0
38.5310181742,540.0
43.8660766133,300.0
39.4787496172,360.0
39.4706571356,420.0
42.2268260687,420.0
38.7212512317,360.0
40.6200068887,480.0
39.9364901532,420.0
41.0673171276,240.0
40.4343101981,540.0
38.2347679627,300.0
39.3273727231,360.0
40.8191251339,240.0
42.2022610239,300.0
39.4839024789,660.0
40.0955130457,300.0
41.6444318673,180.0
41.9633012873,300.0
41.613148815,660.0
41.4308976264,300.0
41.1615575717,360.0
39.9621819885,600.0
41.9125468294,720.0
39.7582273172,480.0
40.6977535839,480.0
39.4408181886,600.0
40.8031946383,420.0
39.6528976674,360.0
36.1807255947,300.0
42.5719275707,600.0
42.7218211674,360.0
39.9428652813,300.0
42.2456638681,240.0
40.7329781484,420.0
37.4371069374,300.0
39.2582557252,240.0
42.3049132129,420.0
41.6518281973,420.0
38.4064355571,540.0
42.4719573369,360.0
41.7042221822,600.0
37.9182865184,540.0
41.9773809231,120.0
42.1235045394,540.0
39.9779063496,600.0
39.9399466494,600.0
39.3396707654,420.0
40.9940493697,540.0
40.0091204092,480.0
