37.9887015353,1440.0
35.6782103762,1740.0
36.0433318846,2400.0
35.3876871292,2220.0
37.1143427337,2400.0
37.188070142,2220.0
34.5320099059,2340.0
34.8710958306,2340.0
32.0691048804,2280.0
28.3630610888,2280.0
22.6501289761,2100.0
28.2902563345,2340.0
34.8761979154,2400.0
29.4300423081,2220.0
26.9651275217,2220.0
26.9251033976,2220.0
18.8101750932,1980.0
28.5767926373,2400.0
34.9106141533,2400.0
35.0987148044,2340.0
34.5976740683,2340.0
33.0915438967,2340.0
31.9564731415,2340.0
24.5000655848,2160.0
25.9299058595,2220.0
25.4053199459,2100.0
34.7300452815,1680.0
38.8390309059,2040.0
37.9427031338,1920.0
29.0982152297,2280.0
29.2665753826,2160.0
32.4084047107,2340.0
34.2724105629,2160.0
23.9081753461,2100.0
23.9471931991,1560.0
27.1749003371,2160.0
22.6937605985,2160.0
33.5580085703,2400.0
30.4793235073,2280.0
19.992411748,1980.0
21.9071908291,2160.0
22.8566779664,2100.0
31.9951668204,2400.0
30.6187997962,2280.0
25.8903715491,2100.0
17.0060763959,1980.0
24.5053728943,2280.0
18.75236658,1920.0
16.035206739,1920.0
19.6797993403,2040.0
28.0430896681,2280.0
30.181207759,2340.0
33.7289121498,2340.0
29.7668582333,2280.0
22.0279840122,2040.0
27.6534874564,2340.0
22.225160408,2100.0
15.7064198753,1860.0
27.9751474247,2340.0
23.7040426627,2100.0
21.5778483227,2100.0
25.6721163341,2220.0
18.1727125752,1980.0
25.4414159549,2280.0
15.7230106443,1500.0
11.211118978,1380.0
17.2654329795,1980.0
12.0088411636,1680.0
17.0345862408,1860.0
12.9424630159,1320.0
13.3705432528,1440.0
23.5713976443,2040.0
18.4551533444,2040.0
19.3709569261,1980.0
27.5256546947,2340.0
24.4704133754,2160.0
21.7532569866,2100.0
13.1918486816,1740.0
12.6949651795,1740.0
17.5865021558,1980.0
18.944754332,2040.0
12.0369090164,1680.0
23.5707208341,2220.0
20.4127509307,2040.0
17.605023744,1980.0
15.3437631622,1800.0
8.68540252715,1440.0
9.63114974434,1560.0
14.6115732187,1860.0
11.906957055,1680.0
11.5158967727,1680.0
14.7779926145,1860.0
12.300417731,1680.0
5.59004836839,960.0
11.9997175158,1260.0
15.3224614922,1800.0
9.68939863192,1320.0
13.139269995,1740.0
19.4225733671,2100.0
26.0131968145,2220.0
25.6467433791,2160.0
21.8312077921,2100.0
22.4237607498,2160.0
17.2006168385,1920.0
11.3595226802,1620.0
13.1746357116,1380.0
19.9044711144,1560.0
11.7839667866,1320.0
14.421510963,1740.0
7.94462328034,1320.0
16.8827308819,1980.0
9.17804929445,1500.0
9.69501857632,1260.0
15.8525259235,1860.0
15.6305852738,1740.0
7.9910725313,1080.0
16.0275838452,1260.0
17.970496425,1920.0
9.43720092179,1260.0
14.078429618,1800.0
22.5869740393,1560.0
29.746146931,2220.0
18.7427571117,1620.0
19.0982124042,1680.0
9.90485545371,1440.0
11.7132311495,1680.0
11.4214882515,1680.0
11.3500839706,1620.0
12.2252132561,1320.0
11.5364728325,1320.0
12.1081297093,1680.0
18.3831204096,2040.0
15.7667870719,1860.0
21.4997640566,2100.0
15.7695161944,1860.0
10.843274379,1560.0
12.6525944622,1800.0
12.9832282333,1260.0
8.82147343311,1500.0
7.46978316611,1080.0
12.8408613497,1380.0
16.5267163594,1500.0
12.8991144204,1740.0
13.4784137062,1380.0
15.9334274899,1680.0
18.0319854853,1680.0
14.5987234183,1800.0
8.23858893398,1380.0
10.7586010354,1620.0
11.5991407694,1740.0
9.93478807256,1080.0
9.9907642802,960.0
20.5691863581,1920.0
8.63606485469,1500.0
8.56332842223,1320.0
13.5121523392,1680.0
10.3757113494,1020.0
24.5820396071,2100.0
14.9824322967,1860.0
9.42830966076,1500.0
12.0266763462,1680.0
6.50439299339,1200.0
15.9032017316,1500.0
7.34138109085,1140.0
4.73226539735,840.0
8.28548066682,1440.0
6.64247372459,1140.0
9.70392203685,1380.0
9.29114698747,1440.0
10.4164629697,1620.0
8.48665746053,1380.0
10.5804444341,1620.0
12.1425381249,1440.0
8.89558989488,1200.0
6.14844053348,1020.0
22.8287894949,1980.0
10.8237399214,1020.0
17.4708479862,1680.0
